INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,Count,id,Point
 Harvest Hills Boulevard and Panatella Boulevard NW ,Traffic incident.,4/2/2025 8:12,4/2/2025 10:16,NW,-114.0708778,51.16449611,1,2025-04-02T08:12:3451.16449610842275-114.0708778391557,POINT (-114.0708778391557 51.16449610842275)
 Belmont Street and 194 Avenue SW ,Traffic incident.,4/2/2025 8:03,4/2/2025 8:55,SW,-114.060356,50.87248185,1,2025-04-02T08:03:5450.872481854147345-114.06035601427341,POINT (-114.06035601427341 50.872481854147345)
 210 Avenue and Sheriff King Street SW ,Traffic incident.,4/2/2025 7:45,4/2/2025 8:55,SW,-114.0708944,50.86315689,1,2025-04-02T07:45:4550.863156886833934-114.07089443686571,POINT (-114.07089443686571 50.863156886833934)
 Southbound Deerfoot Trail and 130 Avenue SE ,Multi-vehicle incident. blocking the right lane,4/2/2025 7:30,4/2/2025 8:44,SE,-113.9794145,50.93198378,1,2025-04-02T07:30:0250.931983784679694-113.9794145183179,POINT (-113.9794145183179 50.931983784679694)
 Symons Valley Road and Kincora Glen Road NW ,Traffic incident.,4/2/2025 7:28,4/2/2025 8:44,NW,-114.1312306,51.16525654,1,2025-04-02T07:28:2151.1652565406988-114.13123058517296,POINT (-114.13123058517296 51.1652565406988)
 Ogden Dale Road and 69 Avenue SE ,Traffic incident.,4/2/2025 6:59,4/2/2025 7:46,SE,-114.0003691,50.9910525,1,2025-04-02T06:59:5950.99105249654131-114.00036906646442,POINT (-114.00036906646442 50.99105249654131)
 Westbound 130 Avenue and 52 Street SE ,Traffic incident. blockingthe right lane,4/2/2025 6:57,4/2/2025 7:00,SE,-113.9588005,50.93156776,1,2025-04-02T06:57:0950.93156776243921-113.95880052460146,POINT (-113.95880052460146 50.93156776243921)
 Northbound Deerfoot Trail and Barlow Trail SE ,Traffic incident. blocking the middle lane,4/2/2025 6:36,4/2/2025 8:13,SE,-114.0034269,51.01495911,1,2025-04-02T06:36:1351.0149591055226-114.00342691408856,POINT (-114.00342691408856 51.0149591055226)
 Northbound Sarcee Trail after Richmond Road SW ,Traffic incident. blocking multiple lanes,4/2/2025 6:26,4/2/2025 7:46,SW,-114.1642548,51.02532849,1,2025-04-02T06:26:0151.025328491921826-114.16425478594044,POINT (-114.16425478594044 51.025328491921826)
 Northbound Macleod Trail and Lake Fraser Gate SE ,Stalled vehicle. blocking the right lane,4/2/2025 6:11,4/2/2025 6:13,SE,-114.0694978,50.93945486,1,2025-04-02T06:11:2050.93945485718707-114.06949777237647,POINT (-114.06949777237647 50.93945485718707)
 Southbound Stoney Trail at Nose Hill Drive NW ,Traffic incident. The road is closed SB. SB traffic is detoured via exit ramp.,4/1/2025 23:48,4/2/2025 9:26,NW,-114.2243175,51.10855213,1,2025-04-01T23:48:1951.10855212959618-114.22431754839023,POINT (-114.22431754839023 51.10855212959618)
 Southbound Stoney Trail at Nose Hill Drive NW ,Traffic incident. Blocking the left lane,4/1/2025 23:48,4/2/2025 0:45,NW,-114.2243836,51.10703563,1,2025-04-01T23:48:1951.107035628691385-114.22438360608697,POINT (-114.22438360608697 51.107035628691385)
 Stoney Trail south of 16 Avenue NW ,Traffic incident.,4/1/2025 23:44,4/1/2025 23:50,NW,-114.2262361,51.07610218,1,2025-04-01T23:44:4451.07610218239192-114.22623608647768,POINT (-114.22623608647768 51.07610218239192)
 Stoney Trail north of Country Hills Boulevard NE ,Traffic incident.,4/1/2025 22:37,4/1/2025 23:16,NE,-113.916412,51.17575458,1,2025-04-01T22:37:3651.17575457906643-113.91641203995614,POINT (-113.91641203995614 51.17575457906643)
 Stoney Trail and Glenmore Trail SE ,Traffic incident.,4/1/2025 22:15,4/1/2025 22:40,SE,-113.9204624,50.98105085,1,2025-04-01T22:15:0050.98105085189347-113.92046239717791,POINT (-113.92046239717791 50.98105085189347)
 11 Avenue and 16 Street SW ,Traffic incident.,4/1/2025 22:06,4/1/2025 22:40,SW,-114.0992349,51.04339092,1,2025-04-01T22:06:1651.04339091516138-114.09923485046835,POINT (-114.09923485046835 51.04339091516138)
 Northbound Macleod Trail at 17 Avenue SE ,There is an incident involving a pedestrian- EMS on site. The road has reopened NB. The right lane remains blocked.,4/1/2025 22:01,4/1/2025 22:39,SE,-114.0586592,51.037833,1,2025-04-01T22:01:3851.03783299689107-114.05865922296486,POINT (-114.05865922296486 51.03783299689107)
 32 Street and 26 Avenue NE ,Traffic incident.,4/1/2025 21:06,4/1/2025 21:12,NE,-113.9886504,51.0778646,1,2025-04-01T21:06:2251.077864603244734-113.98865042537803,POINT (-113.98865042537803 51.077864603244734)
 Southbound Deerfoot Trail and Barlow Trail SE ,Traffic incident.,4/1/2025 18:34,4/1/2025 19:10,SW,-113.97749,50.9410715,1,2025-04-01T18:34:1150.94107149992614-113.97749003190691,POINT (-113.97749003190691 50.94107149992614)
 Mccall Wy and 64 Avenue NE ,Traffic incident.,4/1/2025 18:26,4/1/2025 18:47,NE,-114.0016824,51.11063729,1,2025-04-01T18:26:3651.11063729426166-114.00168243285039,POINT (-114.00168243285039 51.11063729426166)
 96 Avenue and Harvest Rose Pa NE ,Traffic incident.,4/1/2025 17:29,4/1/2025 18:35,NE,-114.0627197,51.14150456,1,2025-04-01T17:29:3951.14150455592921-114.06271966353114,POINT (-114.06271966353114 51.14150455592921)
 Eastbound Southland Drive and Blackfoot Trail SE ,Two vehicle incident.  Blocking the right lane,4/1/2025 15:51,4/1/2025 15:55,SE,-114.0392332,50.96544942,1,2025-04-01T15:51:2150.96544941835773-114.03923321730416,POINT (-114.03923321730416 50.96544941835773)
 Northbound 36 Street and Radcliffe Drive SE ,Two vehicle incident. Blocking the right lane,4/1/2025 15:43,4/1/2025 15:45,SE,-113.9815124,51.04818391,1,2025-04-01T15:43:4751.04818391212653-113.98151243278167,POINT (-113.98151243278167 51.04818391212653)
 60 Street south of 96 Avenue NE ,Traffic incident.,4/1/2025 15:42,4/1/2025 16:03,NE,-113.9466453,51.13743503,1,2025-04-01T15:42:0751.13743503180948-113.94664525465467,POINT (-113.94664525465467 51.13743503180948)
 Westbound Glenmore Trail and Blackfoot Trail SE ,Two vehicle incident. Blocking the two left lanes,4/1/2025 15:33,4/1/2025 15:55,SE,-114.0437633,50.9944981,1,2025-04-01T15:33:0850.994498097237326-114.04376332802907,POINT (-114.04376332802907 50.994498097237326)
 Eastbound Memorial Drive and 36 Street NE ,Multi-vehicle incident. Blocking the two right lanes,4/1/2025 15:23,4/1/2025 16:14,NE,-113.983545,51.05180878,1,2025-04-01T15:23:1251.051808783164255-113.98354500754584,POINT (-113.98354500754584 51.051808783164255)
 Symons Valley Py and Sage Hill Ps NW ,Traffic signals are flashing red. Crews are working in the area.,4/1/2025 14:29,4/1/2025 14:44,NW,-114.1471862,51.16814882,1,2025-04-01T14:29:2251.16814882034677-114.14718623526086,POINT (-114.14718623526086 51.16814882034677)
 4 Avenue and 4 Street SW ,Traffic incident.,4/1/2025 14:23,4/1/2025 15:45,SW,-114.0715118,51.0495925,1,2025-04-01T14:23:3751.049592504950546-114.0715118390645,POINT (-114.0715118390645 51.049592504950546)
 16 Avenue and 43 Street NW ,Traffic incident.,4/1/2025 12:16,4/1/2025 13:07,NW,-114.1579618,51.06789422,1,2025-04-01T12:16:1051.06789422414448-114.157961792465,POINT (-114.157961792465 51.06789422414448)
 Chaparral Drive and 194 Avenue SE ,Traffic incident.,4/1/2025 12:16,4/1/2025 13:07,SE,-114.0370901,50.87698216,1,2025-04-01T12:16:0950.87698215859792-114.0370901474625,POINT (-114.0370901474625 50.87698215859792)
 Northbound 18 Street and Glenmore Trail SE ,Two vehicle incident. Blocking the right lane,4/1/2025 12:05,4/1/2025 12:46,SE,-114.015721,50.98102113,1,2025-04-01T12:05:0350.98102113325621-114.01572103641799,POINT (-114.01572103641799 50.98102113325621)
 Northbound Blackfoot Trail and Alyth Road SE ,Two vehicle incident.,4/1/2025 11:56,4/1/2025 12:20,SE,-114.0254223,51.03402863,1,2025-04-01T11:56:0851.03402862531918-114.02542226583196,POINT (-114.02542226583196 51.03402862531918)
 Northbound Metis Trail at 88 Avenue NE ,Traffic incident. Blocking the NB lanes,4/1/2025 9:20,4/1/2025 9:33,NE,-113.9708714,51.13262623,1,2025-04-01T09:20:2351.132626230674255-113.97087141798548,POINT (-113.97087141798548 51.132626230674255)
 Eastbound 64 Avenue approaching Centre Street N ,Traffic incident. Blocking the left lane,4/1/2025 8:40,4/1/2025 8:55,NW,-114.0648905,51.11056545,1,2025-04-01T08:40:5951.11056545418509-114.0648904562221,POINT (-114.0648904562221 51.11056545418509)
 Woodpark Boulevard and Woodview Drive SW ,Traffic incident.,4/1/2025 8:36,4/1/2025 9:08,SW,-114.1093532,50.94156429,1,2025-04-01T08:36:5550.9415642944528-114.10935320777615,POINT (-114.10935320777615 50.9415642944528)
 Northbound Macleod Trail at Southport Road SW ,Two vehicle incident. Blocking the left lane,4/1/2025 8:33,4/1/2025 8:37,NW,-114.0715036,50.95768396,1,2025-04-01T08:33:1550.957683960924356-114.07150362409601,POINT (-114.07150362409601 50.957683960924356)
 Eastbound Nose Hill Drive at 87 Street NW ,Traffic incident. Blocking the right lane,4/1/2025 8:30,4/1/2025 8:45,NW,-114.2174805,51.10476296,1,2025-04-01T08:30:1651.10476296226662-114.21748050378764,POINT (-114.21748050378764 51.10476296226662)
 14 Street at 23 Avenue NW ,Traffic incident. Blocking multiple lanes,4/1/2025 7:52,4/1/2025 7:59,NW,-114.094731,51.07320859,1,2025-04-01T07:52:4751.07320859143304-114.0947309795238,POINT (-114.0947309795238 51.07320859143304)
 3 Avenue and 35 Street NW ,Traffic incident.,4/1/2025 7:07,4/1/2025 8:45,NW,-114.1397834,51.05940259,1,2025-04-01T07:07:0851.05940259151444-114.13978335439948,POINT (-114.13978335439948 51.05940259151444)
 Memorial Drive and Barlow Trail SE ,Traffic incident.,4/1/2025 6:56,4/1/2025 7:08,SE,-114.0026634,51.04562795,1,2025-04-01T06:56:3651.04562794559419-114.00266336603663,POINT (-114.00266336603663 51.04562794559419)
 Northbound Barlow Trail at 114 Avenue SE ,Traffic incident. Blocking multiple lanes. The traffic signals are flashing red.,4/1/2025 6:28,4/1/2025 9:25,SE,-113.9821108,50.95052948,1,2025-04-01T06:28:2750.95052947963602-113.98211079295173,POINT (-113.98211079295173 50.95052947963602)
 Northbound Deerfoot Trail after 32 Avenue NE ,Traffic incident. Blocking the right lane,4/1/2025 6:11,4/1/2025 8:10,NE,-114.0367938,51.08462365,1,2025-04-01T06:11:1651.08462364667394-114.03679379526832,POINT (-114.03679379526832 51.08462364667394)
 106 Avenue west of 52 Street SE ,Traffic incident.,3/31/2025 18:30,3/31/2025 18:35,SE,-113.9597015,50.95786359,1,2025-03-31T18:30:3850.95786358989997-113.95970149131851,POINT (-113.95970149131851 50.95786358989997)
 14 Street and 10 Avenue SW ,Traffic incident. Blocking multiple lanes,3/31/2025 17:50,3/31/2025 17:53,NW,-114.0947614,51.04420982,1,2025-03-31T17:50:5751.04420981709178-114.09476137911686,POINT (-114.09476137911686 51.04420981709178)
 144 Avenue and 1 Street NE ,Traffic incident.,3/31/2025 17:44,3/31/2025 18:22,NE,-114.069609,51.18346749,1,2025-03-31T17:44:1551.18346748517511-114.0696090398765,POINT (-114.0696090398765 51.18346748517511)
 Sarcee Trail and Sherwood Boulevard NW ,Traffic incident.,3/31/2025 17:40,3/31/2025 18:22,NW,-114.1630577,51.16262689,1,2025-03-31T17:40:3251.16262688756925-114.1630577293349,POINT (-114.1630577293349 51.16262688756925)
 Southbound Deerfoot Trail approaching Glenmore Trail SE ,"Traffic incident.   Blocking the right lane, delays in the area",3/31/2025 16:34,3/31/2025 17:53,SE,-114.0335036,50.99842788,1,2025-03-31T16:34:5250.998427878347435-114.03350361184947,POINT (-114.03350361184947 50.998427878347435)
 Westbound Blackfoot Trail west of 19 Street SE ,Traffic incident.  Blocking the right lane,3/31/2025 16:30,3/31/2025 16:37,SE,-114.019615,51.03759094,1,2025-03-31T16:30:2551.03759094262211-114.01961504353542,POINT (-114.01961504353542 51.03759094262211)
 Northbound 36 Street at 16 Avenue NE ,Two vehicle incident. Blocking the right lane,3/31/2025 14:36,3/31/2025 15:55,NE,-113.9814942,51.0657072,1,2025-03-31T14:36:1551.06570719963613-113.98149418247037,POINT (-113.98149418247037 51.06570719963613)
 Country Hills Boulevard and Shaganappi Trail NW ,Traffic signals work in progress. CPS is directing traffic.,3/31/2025 9:01,3/31/2025 14:39,NW,-114.123803,51.14269695,1,2025-03-31T09:01:5851.142696954191855-114.12380299145798,POINT (-114.12380299145798 51.142696954191855)
 90 Avenue and 40 Street SE ,Traffic incident.,3/31/2025 8:22,3/31/2025 9:25,SE,-113.9757897,50.97229504,1,2025-03-31T08:22:5550.9722950440936-113.97578968135028,POINT (-113.97578968135028 50.9722950440936)
 Southbound Deerfoot Trail at 64 Avenue NE ,Multi-vehicle incident.   Blocking the right lane,3/31/2025 7:54,3/31/2025 9:05,NE,-114.0472856,51.10924604,1,2025-03-31T07:54:1151.109246039470825-114.04728564089716,POINT (-114.04728564089716 51.109246039470825)
 Southbound Deerfoot Trail at 64 Avenue NE ,Multi-vehicle incident. Blocking the right lane,3/31/2025 7:54,3/31/2025 7:56,NE,-114.0473202,51.10965398,1,2025-03-31T07:54:1151.109653975068994-114.04732018779745,POINT (-114.04732018779745 51.109653975068994)
 Southbound Deerfoot Trail at 64 Avenue NE ,Multi-vehicle incident.  Blocking the right shoulder,3/31/2025 7:54,3/31/2025 8:24,NE,-114.0472005,51.1093749,1,2025-03-31T07:54:1151.10937489531362-114.04720051772723,POINT (-114.04720051772723 51.10937489531362)
 Northbound Macleod Trail and 13 Avenue SE ,Traffic incident.  Road closed Please use alternative route,3/31/2025 0:49,3/31/2025 2:02,SE,-114.0584767,51.04034563,1,2025-03-31T00:49:4851.04034563153795-114.05847673986685,POINT (-114.05847673986685 51.04034563153795)
 13 Avenue and 14 Street SW ,Traffic incident. Blocking the left lane,3/30/2025 23:57,3/31/2025 0:01,SW,-114.0947091,51.04136757,1,2025-03-30T23:57:4251.04136757381513-114.09470909459486,POINT (-114.09470909459486 51.04136757381513)
 47 Street and Bowness Road NW ,Traffic incident.,3/30/2025 22:51,3/30/2025 22:52,NW,-114.1621373,51.07383861,1,2025-03-30T22:51:3351.073838610069814-114.16213733166173,POINT (-114.16213733166173 51.073838610069814)
 Westbound 25 Avenue at Macleod Trail SE ,Stalled vehicle. Blocking the middle lane,3/30/2025 20:24,3/30/2025 20:27,SE,-114.0591943,51.03050914,1,2025-03-30T20:24:1851.03050913707458-114.05919428172952,POINT (-114.05919428172952 51.03050913707458)
 5 Avenue and 7 Street SW ,Traffic incident. Blocking multiple lanes in the intersection,3/30/2025 19:16,3/30/2025 19:38,SW,-114.0785774,51.04883346,1,2025-03-30T19:16:0351.048833460648936-114.07857743610778,POINT (-114.07857743610778 51.048833460648936)
 Northbound 52 Street at 61 Avenue SE ,Traffic incident. Blocking the right lane,3/30/2025 19:11,3/30/2025 19:17,SE,-113.9590558,50.99903906,1,2025-03-30T19:11:2550.99903906199427-113.95905579497824,POINT (-113.95905579497824 50.99903906199427)
 Southbound Macleod Trail at 61 Avenue SW ,Two vehicle incident. Blocking the left lane,3/30/2025 17:46,3/30/2025 17:48,SW,-114.0716777,50.99774635,1,2025-03-30T17:46:4750.99774634889705-114.07167772322305,POINT (-114.07167772322305 50.99774634889705)
 Northbound Stoney Trail approaching 16 Avenue NE ,Traffic incident.  Blocking the right shoulder,3/30/2025 17:09,3/30/2025 17:13,NW,-113.9200524,51.05760443,1,2025-03-30T17:09:1651.05760443230359-113.92005244134671,POINT (-113.92005244134671 51.05760443230359)
 Northbound Stoney Trail approaching 16 Avenue NE ,Traffic incident.   Blocking the right lanes,3/30/2025 17:09,3/30/2025 19:17,NE,-113.9201197,51.05811986,1,2025-03-30T17:09:1651.05811985864834-113.92011973919695,POINT (-113.92011973919695 51.05811985864834)
 Southbound Deerfoot Trail at Beddington Trail NE ,Traffic incident. Blocking the right lane,3/30/2025 16:27,3/30/2025 17:20,NE,-114.0461403,51.12493563,1,2025-03-30T16:27:3751.12493563439372-114.04614026241693,POINT (-114.04614026241693 51.12493563439372)
 Northbound Deerfoot Trail and 16 Avenue NE ,Traffic signals issue. Crews have been dispatched,3/30/2025 16:08,3/30/2025 16:30,NE,-114.026114,51.06639265,1,2025-03-30T16:08:3851.06639265062097-114.0261139761323,POINT (-114.0261139761323 51.06639265062097)
 58 Avenue and 5 Street SW ,There is an incident involving a pedestrian- EMS on site.,3/30/2025 15:33,3/30/2025 16:10,NW,-114.0761974,51.00137132,1,2025-03-30T15:33:2551.001371324357635-114.07619743344107,POINT (-114.07619743344107 51.001371324357635)
 52 Street and Memorial Drive E ,Two vehicle incident. Blocking the left lane,3/30/2025 13:00,3/30/2025 13:01,NE,-113.9564397,51.05328495,1,2025-03-30T13:00:1251.05328494877404-113.9564397377463,POINT (-113.9564397377463 51.05328494877404)
 Southbound 36 Street and 4 Avenue NE ,Two vehicle incident. Blocking the two left lanes,3/30/2025 11:42,3/30/2025 11:43,NE,-113.9817778,51.05524727,1,2025-03-30T11:42:2051.05524726853236-113.98177778087266,POINT (-113.98177778087266 51.05524726853236)
 Walden Drive and Walden Boulevard SE ,Traffic incident.,3/30/2025 10:01,3/30/2025 11:43,SE,-114.0303656,50.8680707,1,2025-03-30T10:01:3950.86807069649516-114.03036559845255,POINT (-114.03036559845255 50.86807069649516)
 26 Avenue and 52 Street SE ,Traffic incident.,3/30/2025 1:26,3/30/2025 1:28,SE,-113.9583878,51.03058693,1,2025-03-30T01:26:3351.030586929998684-113.95838775501883,POINT (-113.95838775501883 51.030586929998684)
 4 Avenue and 10 Street SW ,Traffic incident. Road closed. Please use alternative route,3/30/2025 1:07,3/30/2025 1:49,SW,-114.0859403,51.04959124,1,2025-03-30T01:07:4651.04959123713869-114.08594025521587,POINT (-114.08594025521587 51.04959123713869)
 194 Avenue and Chaparral Valley Drive SE ,Traffic incident.,3/30/2025 0:44,3/30/2025 3:16,SE,-114.0133895,50.87766459,1,2025-03-30T00:44:0750.877664589139236-114.01338954168051,POINT (-114.01338954168051 50.877664589139236)
 18 Avenue and 11 Street SE ,Traffic incident.,3/29/2025 23:27,3/29/2025 23:28,SE,-114.0367696,51.03701308,1,2025-03-29T23:27:3251.03701307903761-114.03676962234783,POINT (-114.03676962234783 51.03701307903761)
 Southbound Beddington Trail at Stoney Trail NW ,Traffic incident. Blocking the left lanes,3/29/2025 21:11,3/29/2025 21:17,NW,-114.1181336,51.1573142,1,2025-03-29T21:11:5551.15731420197733-114.11813356017971,POINT (-114.11813356017971 51.15731420197733)
 Heritage Drive east of Heritage Meadows Road SE ,Traffic incident.,3/29/2025 18:35,3/29/2025 18:37,SE,-114.0267927,50.98713121,1,2025-03-29T18:35:4250.9871312122148-114.02679273711409,POINT (-114.02679273711409 50.9871312122148)
 Northbound Stoney Trail after Crowchild Trail NW ,Traffic incident.,3/29/2025 17:43,3/29/2025 17:52,NW,-114.2183167,51.13641065,1,2025-03-29T17:43:1751.136410653243026-114.21831672543927,POINT (-114.21831672543927 51.136410653243026)
 Stoney Trail and Anderson Road SW ,Traffic incident.  Partially blocking the SB to EB ramp,3/29/2025 17:26,3/29/2025 17:45,NW,-114.1429903,50.95058311,1,2025-03-29T17:26:2650.95058311284248-114.14299031905746,POINT (-114.14299031905746 50.95058311284248)
 Stoney Trail and Anderson Road SW ,Traffic incident. Partially blocking the SB to EB ramp,3/29/2025 17:26,3/29/2025 17:27,NW,-114.1431057,50.95035481,1,2025-03-29T17:26:2650.9503548081945-114.14310574954352,POINT (-114.14310574954352 50.9503548081945)
